"Date","ZM-US","CTAS-US","FAST-US","ANSS-US","WBA-US","ADSK-US","ADI-US","ILMN-US","MSFT-US","MAR-US","SBUX-US","MNST-US","DLTR-US","COST-US","FISV-US","REGN-US","ALGN-US","QCOM-US","SIRI-US","SGEN-US","ADP-US","BIIB-US","GILD-US","AMGN-US","ROST-US","ATVI-US","TXN-US","AMZN-US","CTSH-US","ORLY-US","NVDA-US","KLAC-US","AEP-US","ADBE-US","PCAR-US","NFLX-US","MCHP-US","MRVL-US","MU-US","CDNS-US","AAPL-US","EBAY-US","LRCX-US","SNPS-US","IDXX-US","INTC-US","CSCO-US","EA-US","ISRG-US","PEP-US","INTU-US","XEL-US","CPRT-US","BKNG-US","PAYX-US","AMAT-US","VRTX-US","EXC-US","DXCM-US","LULU-US","GOOGL-US","MELI-US","KDP-US","NXPI-US","MDLZ-US","CMCSA-US","VRSK-US","AVGO-US","TSLA-US","CHTR-US","TMUS-US","META-US","TEAM-US","WDAY-US","PYPL-US","KHC-US","PDD-US","MRNA-US","sentiment"
2021-09-01,290.86,396.11,55.46,370.06,50.29,303.24,161.11,463.02,301.83,134.83,117.45,48.9,89.99,456.52,118.34,680.96,718.72,146.45,6.31,159.41,206.86,338.24,71.87,223.35,117.53,82.3,188.35,173.95,76.83,592.54,224.41,335.45,90.5,665.89,55.10667,582.07,77.805,60.72,73.72,164.15,152.51,76.15,599.78,333.63,676.9,53.67,59.04,146.43,354.237,157.91,563.13,69.75,72.47,2286.85,113.62,133.46,197.14,35.368126,136.23,395.53,145.2155,1896.51,35.74,211.5,62.33,61.14,203.06,493.16,244.69669,818.44,137.74,382.05,371.7,273.37,286.75,36.1,106.83,389.94,0.0745975484507042
2021-09-02,295.09,396.38,56.21,368.4,51.78,287.47,162.62,469.54,301.15,135.4,117.37,48.8,92.59,460.97,115.83,675.75,729.03,145.12,6.37,157.89,206.53,335.57,72.34,225.96,116.96,81.31,189.41,173.156,77.31,578.82,223.96,337.71,90.93,664.64,55.940002,588.55,78.135,61.32,73.99,165.19,153.65,76.49,602.1,337.74,685.44,53.73,59.53,145.4,357.17706,156.95,559.79,70.32,72.53,2300.46,113.72,134.45,199.22,35.72466,134.9275,388.37,143.287,1931.33,35.86,211.91,61.92,61.75,204.6,491.9,244.13,821.01,136.13,375.28,376,271.32,285.53,36.07,102.76,397.66,0.00887552066326532
2021-09-03,298.29,396.53,55.89,368.38,51.29,288.75,162.44,466.98,301.14,133,117.19,48.79,92.81,462.55,115.66,679.57,721.5,144.63,6.33,152.22,207.38,333.6,71.96,226.37,115.38,81.18,189.88,173.90251,76.55,584.8,228.43,341.75,90.41,666.59,56.286667,590.53,78.415,61.51,73.81,165.71,154.3,76.53,610.71,336.64,688.33,53.51,59.42,146.6,357.25702,157.09,563.25,69.8,72.815,2304.45,113.6,135.83,198.05,35.525,135.6075,388.33,143.7395,1946.01,35.24,212.99,61.72,61.72,205.08,497.68,244.52335,811.33,136,376.26,384.59,277.74,289.13,35.83,102.23,416.7,-0.1482307875
2021-09-07,299.96,391.46,54.01,372.07,51,287.46,163.27,461.65,300.18,134.05,115.79,47.59,92.22,459.6,115,668.81,716.21,143.75,6.16,149.48,202.23,327.24,71.19,221.34,114.52,78.47,189.46,175.46451,76.21,580.66,226.62,341.81,88.91,661.39,55.013332,606.71,78.015,61.24,73.64,164.98,156.69,74.71,593.19,336.32,681.67,53.65,58.88,145.22,359.38702,154.53,560.47,67.9,71.5,2338.57,111.29,136.49,192.2,35.303947,137.915,386.46,144.2805,1953.83,34.77,212.86,60.04,60.3,203.11,496.59,250.97333,800.83,134.47,382.18,381.69,274.37,293.26,35.66,107.74,436.39,0.122689314935065
2021-09-08,293.6,398.3,53.88,372.53,51.09,289.56,163.67,463.01,300.21,133.78,118.04,48.42,93.09,465.7,117,669.19,729.92,142.52,6.15,152.75,205.13,321.55,71.88,220.87,114.25,80.29,188.8,176.27501,76.66,591.4,223.39,336.75,90.68,663.22,54.86667,606.05,77.145,60.37,72.27,165.56,155.11,73.93,583.54,336.59,687.7,53.57,58.68,144.1,360.8537,156.72,567.59,69.31,72.335,2315.95,112.09,133.56,191.37,35.910057,137.6375,380.85,143.69101,1906.14,35.29,208.12,60.86,60.14,206.34,494.38,251.29001,799.79,133.67,377.57,381.75,272.2,285.23,37.06,104.72,422.9,0.0772471674019608
2021-09-09,295.86,400.06,53.41,371.97,50.57,287.68,168.81,459.25,297.25,136.09,118.79,48.175,91.2,465.94,115.01,646.11,726.41,141.58,6.07,149.59,203.16,300.15,70.61,215.58,114.27,78.05,188.47,174.208,76.48,592.16,221.77,347.83,90.4,661.68,55.473335,597.54,77.985,61.25,72.87,165.91,154.07,73,593.61,333.55,676.57,53.4,58.6,142.31,356.67035,155.73,567.75,69.27,71.045,2318.67,111.32,135,188.09,35.817356,138.165,420.71,143.541,1883.41,34.83,210.46,60.61,59.56,204.86,493.49,251.62,785.41,131.44,378,378.84,270,286.88,36.56,104.28,455.92,-0.0125384249619483
2021-09-10,301.5,403.71,53.58,373.61,49.45,284.43,169.94,458.21,295.71,135.64,119.34,47.96,90.21,465.16,110.68,650.49,720.67,142.68,6,151.51,200.83,299.81,70.99,213.75,112.81,79.64,190.65,173.4575,76.26,592.36,224.78,350.57,88.83,658.94,55.74,598.72,78.74,61.17,73.5,166.87,148.97,72.56,598.11,332.49,681.61,53.84,57.89,145.13,341.157,155.46,567.38,67.76,71.615,2304.8,110.3,136.84,188.57,35.589176,137.345,425.58,140.876,1847.41,34.83,212.12,60.23,59.3,205.55,498.15,245.42334,787.12,130.81,378.69,379.97,267.53,284.32,36.33,103.75,449.38,-0.0811298140186916
2021-09-13,290.24,406.53,53.38,366.38,49.18,281.28,172.81,452.83,296.99,139.98,119.18,47.695,89.26,459.66,110.07,639.52,710.68,143.41,6.05,150.91,200,301.94,71.15,216.72,113.55,78.53,193.98,172.8585,76.4,587.38,221.52,355.6,88.32,645.15,56.253334,589.29,80.35,62.38,74.35,164.63,149.55,72.67,608.77,331.59,655.05,54.99,58.1,144.68,342.607,155.76,557.42,67.08,71.42,2322.12,109.45,139.44,190.72,36.05267,135.1075,425.12,142.3325,1852.61,35.15,214.77,60.77,59.97,205.02,498.96,247.66667,793.07,130.02,376.51,376.71,267.75,280.49,36.64,104.16,419.72,-0.00496586577060929
2021-09-14,281.44,396.11,53.04,369.07,48.22,279.35,173.47,448.85,299.79,142.34,118.86,47.48,88.43,458.41,107.39,645.15,706.45,141.14,6.03,150.46,199.74,295.95,70.45,216.04,112.42,77.84,195.11,172.5,75.68,590.85,222.42,356.39,87.83,645.01,55.953335,577.76,80.325,62.3,73.49,164.93,148.12,71.39,603.5,332.59,661.39,54.52,57.87,145.37,346.337,155.15,568.27,66.11,72.295,2328.66,109.66,140.14,188.41,35.92432,135.5575,420.5,142.5445,1856.34,35.02,211.48,60.35,55.59,205.56,501.87,248.16333,761.86,128.92,376.53,389.39,269.78,282.24,36.21,101.78,427.71,0.039609376070901
2021-09-15,279.12,398.76,53.76,372.75,50.12,286.62,174.08,449.88,304.82,144.68,114.64,47.57,88.44,460.73,108.36,652,710.31,138.24,6.04,152.09,200.52,299.21,71.76,218.13,112.91,78.25,197.5,173.7895,76.48,600.92,223.41,367.34,87.33,661.08,56.38667,582.87,81.095,62.46,73.82,167.54,149.03,73.99,611.5,336.09,661.65,55.12,57.56,137.04,348.50702,156.02,572.11,65.45,74.47,2375.97,109.71,141.23,188.86,36.25946,137.9175,418.95,144.4295,1889.26,35.42,212.34,60.51,57,204.56,509.74,251.94334,765.2,127.07,373.92,394.53,269.85,282.43,36.22,99.3,434.46,0.258535739844961
2021-09-16,278.22,399.55,53.51,374.5,49.94,290.68,173.21,449.92,305.22,144.8,114.67,47.94,89.27,463.31,108.55,653.18,728.29,138.4,6.07,153.57,198.4,299.69,71.33,217.36,113.65,79.28,196.82,174.412,76.76,606.88,222.42,372.02,85.98,665.11,54.960003,586.5,81.555,63.25,74.63,167.61,148.79,74.7,615.85,335.38,663.45,54.83,57.33,135.96,344.67035,155.56,572.88,65,76.135,2345,109.37,144.09,187.1,35.781704,141.2825,426.44,143.61,1881.35,35.49,213.03,60.71,57.28,202.45,507.35,252.33,765.24,128.91,373.06,403.91,271.07,282.97,36.54,99.89,440.65,0.225831668412162
2021-09-17,287.68,392.86,52.96,364.63,49.62,288.15,171.52,447.01,299.87,143.9,113.41,47.32,89.31,459.51,108.62,651.88,719.38,133.6,6.08,156.21,198.67,300.19,71.61,219.38,114.62,79.56,196.25,173.126,75.48,599.34,219,369.81,84.1,654.48,54.36667,589.35,80.55,62.1,74.3,163.63,146.06,74.11,608.98,325.54,661.71,54.26,56.85,133.88,345.75702,154.13,561.85,64,71.975,2325.37,108.78,140.8,188.3,35.553524,140.785,426.55,140.8,1878.23,34.91,209.33,60.94,57.11,201.1,506,253.16333,763.48,128,364.72,404.6,268.51,276.34,36.55,100.73,430.05,-0.0847489185763889
2021-09-20,280.67,393.6,52.9,356.4,48.4,283.6,169.48,438,294.3,142.82,111.82,46.395,87.68,451.14,107.33,640.89,709.64,132.76,6,159.06,198.81,298.49,70.96,215.11,113.13,76.18,192.59,167.7865,75.06,599.01,211.13,355.18,83.3,641.29,53.24667,575.43,78.255,60.68,72.37,160.93,142.94,72.87,589.91,321.3,659.78,52.98,55.89,130.09,337.997,153.61,554.4,63.44,70.575,2340.74,108.38,135.53,185.67,35.446564,139.44,419.53,138.7195,1820.7,34.32,202.78,60.43,56.49,201.7,494.82,243.39,755.9,125.63,355.7,400.59,267.19,269.91,36.21,94.18,423.33,-0.125754773190789
2021-09-21,278.24,393.3,52.67,353.42,48.02,283.19,170.57,434.76,294.8,142.01,112.22,45.9,86.26,452.11,106.21,646.95,709.15,131.75,5.98,165.01,197.05,295.54,71.73,215.36,113.83,73.03,192.96,167.1815,74.51,607.22,212.46,356.58,82.99,645.89,52.646667,573.14,78.645,61.03,72.14,160.87,143.43,72.12,586.22,317.9,666.87,52.87,55.26,126.76,338.01367,153.54,555.25,63.29,70.515,2325.62,108.5,135.18,185.8,34.954548,138.4475,424.19,139.033,1838.59,33.99,206.06,60.22,56.06,202.95,490.99,246.46,747.63,124.9,357.48,405.98,270.18,269.49,35.94,95.1,434.04,-0.0214427201596807
2021-09-22,277.95,396.2,53.23,357.84,48.01,286.42,173.85,434.59,298.58,144.4,113.07,46.285,85.25,452.33,108.69,647.06,716.61,133.01,6,169.16,198.31,289.32,71.38,213.64,114.19,72.81,195.92,169.0025,75.39,620.26,219.41,365.51,82.72,626.08,52.946667,590.65,80.745,62.67,73.97,162.23,145.85,73.21,601.1,320.52,671.47,53.5,55.52,126.4,342.82367,154.01,562.8,63.19,72.175,2406.11,109.37,138.1,184.27,35.21125,142.605,431.18,140.2835,1879.49,34.33,213.08,60.56,56.02,205.56,500.59,250.64667,751.55,127.73,343.21,406.4,270.71,272.34,36.13,97.6,440.72,0.258857362737643
2021-09-23,276.19,401.78,53.87,361.04,48.46,292.16,177.23,433.2,299.56,149.91,114.14,46.545,85.6,452.78,110.24,646.51,727.11,133.91,6.04,166.22,201.39,293.2,71.69,215.05,115.56,74.67,198.67,170.8,77.15,626.33,224.82,370.98,82.31,630.84,53.893333,593.26,82.585,63.44,74.04,163.1,146.83,73.51,612.56,322.88,682.58,54.03,56.69,127.89,348.28033,154.13,577.37,62.9,72.925,2475.51,110.31,141.11,185.09,35.40378,143.1825,431.91,141.216,1886.49,34.3,216.35,60.73,56.17,208.97,504.3,251.21335,741.95,130.94,345.96,409.6,270.07,279.1,36.31,98.28,454.6,0.269735751672862
2021-09-24,272.36,401.47,54.1,361.55,48.31,294.67,178.53,432.82,299.35,152.51,114.11,46.37,84.54,467.75,109.74,638.9,725.24,133.88,6.06,161.34,202.22,291.71,71.19,213.61,115.99,75.26,200.65,171.276,77.62,625.54,220.81,369.53,82.05,622.71,53.68667,592.39,82.65,63.61,74.05,163.55,146.92,72.99,612.48,321.94,679.64,54.22,56.73,129.9,347.777,154.2,577.92,63.32,73.905,2491.35,109.98,141.92,183.61,35.111423,140.185,432.61,142.21501,1869.62,33.87,216.67,60.36,56.24,207.97,504.92,258.13,739.17,129.43,352.96,413.94,268.43,278.11,36.39,94.55,430.14,0.0165493535714286
2021-09-27,272.88,395.39,53.98,355.86,48.8,294.06,176.91,425.58,294.17,154.32,113.68,45.895,86.87,460.56,109.14,619.07,701.04,133.48,6.11,162.51,201.72,286.62,70.41,213.11,116.6,75.08,200.33,170.29001,78.03,623.68,216.6,365.78,81.36,603.65,54.373333,592.64,83.04,63.07,75.18,158.16,145.37,73.67,616.67,313.4,650.02,54.66,56.22,131.98,337.91702,152.72,567.01,62.25,73.355,2476.52,108.77,142.74,183.41,34.861847,137.2675,430.72,141.072,1768.15,34.01,216.69,59.47,56.29,203.73,504.85,263.78668,734.41,127.78,353.58,391.89,263.78,273.39,36.84,96.32,408.84,0.00330533595041322
2021-09-28,261.89,386.07,52.67,343.61,48.09,287.85,171.29,410.2,283.52,153.59,111.71,44.75,86.28,447.35,109.33,605,677.32,129.9,6.1,161.4,197.28,284.71,69.97,212.27,114.55,76.33,194.89,165.798,76.36,613.06,206.99,347.03,81.28,578.77,53.88,583.85,79.17,60.75,73.1,152.47,141.91,71.26,585.97,301.93,626.85,54,55.52,133.77,330.83035,151.05,545.01,61.42,70.57,2432.75,106.73,132.89,181.6,34.36983,134.235,414.54,135.83,1682.01,34.04,206.19,58.7,54.75,201.74,491.02,259.18668,727.49,126.31,340.65,381.58,252.37,262.19,36.62,89,384.21,-0.181428940106007
2021-09-29,257.41,389.26,52.82,340.96,48.71,287.99,168.84,411.61,284,151.91,112.17,44.665,100.51,451.79,110.67,606.7,673.06,129.28,6.1,164.25,199.58,285.56,70.94,214.9,114.97,77.38,193.07,165.05602,75.58,626,205.17,335.3,82.17,577.7,54.04,599.06,76.535,60.15,71.64,152.25,142.83,69.97,567.51,302.62,629.55,53.49,55.48,137.94,330.78366,152.3,546.93,62.67,70.71,2377.82,107.85,128.27,182.22,34.676453,136.395,410.22,134.3535,1662.99,34.64,198.75,59.05,55.93,202.37,489.48,260.43668,733.18,128.1,339.61,387.6,249.51,259,37.53,89.06,378.9,0.239640044427002
2021-09-30,261.5,380.66,51.61,340.45,47.05,285.17,167.48,405.61,281.92,148.09,110.31,44.415,95.72,449.35,108.5,605.18,665.43,128.98,6.1,169.8,199.92,282.99,69.85,212.65,108.85,77.39,192.21,164.252,74.21,611.06,207.16,334.51,81.18,575.72,52.613335,610.34,76.745,60.31,70.98,151.44,141.5,69.67,569.15,299.41,621.9,53.28,54.43,142.25,331.3837,150.41,539.51,62.5,69.36,2373.87,112.45,128.73,181.39,34.46966,136.715,404.7,133.67601,1679.4,34.16,195.87,58.18,55.93,200.27,484.93,258.49335,727.56,127.76,339.39,391.42,249.89,260.21,36.82,90.67,384.86,-0.0509775477192982
2021-10-01,267.51,387.32,51.68,344.74,46.8,284.06,167.37,394.84,289.1,155.97,112.92,44.94,97.98,448.33,109.78,570.79,662.06,128.71,6.12,173.21,202,283.94,68.56,213.92,111.09,78.53,193.79,164.16301,75.27,604.44,207.42,335.02,81.38,577.47,52.966667,613.15,76.355,59.83,70.99,153.01,142.65,69.91,569.73,302.49,623.98,53.86,55.14,143.59,336.50034,150.95,543.97,62.49,69.965,2455.87,115.15,129.13,180.35,34.077477,137.48,401.37,136.54301,1667.6,33.2,192.89,58.21,57.21,199.99,487.35,258.40668,738.08,126.76,343.01,392.22,254.55,264.65,36.68,88.15,341.09,0.0891543935170178
2021-10-04,259.58,386.1,51.3,334.99,46.69,272.93,164.26,379.88,283.11,155.14,111.46,44.25,98.37,440.14,108.26,555.42,640.4,126.68,6.12,173.18,199.97,278.32,67.56,211.44,110.21,77.18,190.4,159.489,74.34,598.28,197.32,329.07,83.04,558.49,52.513332,603.35,73.31,57.59,70.62,148.05,139.14,68.47,550.14,289.25,614.19,53.47,54.23,143.16,323.5003,150.2,525.35,63.9,68.285,2459.52,115.01,125.2,177.4,34.47679,131.6075,392.57,133.6595,1592.75,32.72,188.95,58.07,56.78,198.81,475.95,260.51,740.96,125.46,326.23,382.71,249.68,255.01,36.89,85.08,325.84,-0.176594243233743
2021-10-05,257.12,391.85,51.7,341.36,47.09,275.98,165.37,387.98,288.76,155.44,110.85,44.775,97.17,446.24,108.02,550.9,648.58,127.53,6.18,172.69,203.76,280.44,67.4,211.86,108.32,76.8,193.88,161.05,74.43,607.62,204.51,331.23,83.02,566.7,54.54,634.81,74.01,59.39,70.5,150.21,141.11,69.97,555.9,293.35,614.8,53.95,54.69,144.09,330.07,151.09,533.35,63.3,69.295,2432.34,116.83,128.07,177.01,34.46966,135.0975,397.12,136.023,1585.44,33.43,191.63,58.83,56.79,201.63,485.42,260.1967,747.79,125.4,332.96,389.94,252.05,260.15,37.07,87.42,332.11,0.131116281426202
2021-10-06,253.65,395.94,51.99,344.61,46.91,277.42,166.05,392.95,293.11,155.31,111.64,45.05,97.11,449.34,108.48,546.57,650.65,128.06,6.17,165.76,204.99,283.55,67.48,209.98,105.88,77.29,194.39,163.10051,74.36,612.93,207,329.1,84.56,570.31,54.559998,639.1,73.875,63.75,69.94,150.04,142,71.54,551.73,294.57,617.17,53.98,53.94,134.07,334.94,154.96,534.61,64.33,68.83,2448.2,118.04,126.52,180.91,35.018723,135.4575,398.13,137.565,1548.57,34.11,190.9,60.2,56.9,203.73,488.78,260.9167,743.75,124.6,333.64,395.19,256.33,264.06,37.35,89.32,302.42,0.145884304669261
2021-10-07,256.27,400.8,52.72,348.71,47.85,283.02,166.98,404.05,294.85,157.75,112.21,45.035,98.28,452.87,109.26,552.02,661.41,127.84,6.29,162.21,207.57,287.77,68.14,209.12,107.91,77.36,195.31,165.1215,75.26,611.82,210.75,330.1,84.14,578.96,55.340004,631.85,74.625,65.15,70.54,152.25,143.29,74.17,555.82,298.37,623.01,54.18,55.02,137.59,338.34,156.39,537.73,63.97,70.44,2469,118.64,127.88,180.02,34.733494,134.7975,399.72,139.225,1554.04,35.01,193.85,59.89,57.4,206.74,493.92,264.53668,741.95,123.18,329.22,392.98,257.86,263.54,37.08,94.95,309.36,0.359513686708861
2021-10-08,255.05,402.8,52.72,345.67,47.38,278.94,168.62,410,294.85,157.09,111.22,44.635,98.85,451.85,107.89,550.02,643.56,126.55,6.06,161.86,206.16,285.83,68.05,208.95,107.87,77.61,195.24,164.43102,75.49,610.25,208.31,326.05,83.58,576.86,56.506668,632.66,73.07,64.62,70.12,150.12,142.9,75.05,550.16,291.66,617.02,53.81,55.08,139.99,328.54,156.03,531.12,63.2,70.2,2474.37,118.67,126.22,178.94,34.47679,132.275,397.22,139.7855,1511.19,35.04,190.31,59.54,54.7,207.47,492.85,261.83002,706.13,121.22,330.05,390.74,255.9,260.06,36.78,96.22,304.91,-0.0918349955947136
2021-10-11,253.97,402.37,52.23,344.11,47.42,276.54,167.9,404.36,294.23,156.82,110.94,44.025,98.45,449.7,103.77,546.26,631.85,124.94,5.96,162.15,203.75,285.59,68.08,206.7,105.54,76.32,193.37,162.315,75.39,605.22,206.95,325.2,82.51,573.07,55.86667,627.04,71.955,63.44,69.22,149.52,142.81,74.5,552.44,288.74,612.77,53.44,54.93,139.47,324.18,156.24,525.41,62.44,69.38,2467.41,117.34,127.5,179.58,33.9206,132.195,386.04,138.914,1459.32,35.13,185.94,59.42,52.22,206.53,492.34,263.98,695.23,117.19,325.45,389.5,253.67,255.05,36.78,94.83,305.1,-0.0451305898901099
2021-10-12,255.49,404,53.83,343.72,47.42,275.91,164.02,404.4,292.88,157.45,111,43.97,98.1,446.87,104.3,544.44,627.43,122.95,6.04,164.69,203.84,284.79,67.37,201.89,106.2,74.92,188.48,162.3665,75.11,608.92,206.71,319.55,82.55,580.69,55.72,624.94,70.495,63.59,66.72,150.16,141.51,74.67,546.78,292.04,615.91,52.17,54.28,136.67,324.45,156.93,527.05,63,69.255,2464.7,117.33,126.76,180.21,34.43401,134.615,384.57,136.449,1461.25,35.16,183.19,59.67,52.33,207.75,485.28,268.57333,690.62,116.28,323.77,397.47,257.19,255.85,36.78,93.52,311.13,0.0289059524691358
2021-10-13,266.24,405.33,53.65,347.81,47.26,283.45,164.35,405.14,296.31,154.62,110.76,42.665,97.37,445.3,104.34,547.12,596.22,125.04,6,167.86,205.19,283.65,67.63,203.61,106.64,75.25,187.1,164.214,75.63,612.34,209.39,320.41,83.46,591.12,56.093334,629.76,70.25,63.42,66.38,153.5,140.91,74.9,544.41,296.3,623.12,52.26,54.62,136.44,326,157.99,534.94,64.39,69.91,2462.53,117.46,128.21,181.34,34.997334,137.0125,400.71,137.582,1518.43,35.91,183.1,59.96,52.69,208.37,485.01,270.36002,696.23,116.46,324.54,407.04,266.6,256.36,36.8,97.58,321.5,0.145283771453901
2021-10-14,267.01,416.42,55.62,359.4,50.77,289.17,168.2,408.1,302.75,155.22,111.87,42.8,98.64,450.66,107.78,555.62,597.72,128.66,6.03,170.19,208.52,285.26,68.15,206.78,108.14,76.11,192.49,164.99301,77.45,625.13,217.46,329.78,84.05,607.51,57.68667,633.8,72.48,65.29,67.8,157.33,143.76,74.68,567.93,304.83,629.72,53.9,55.65,135.71,330.95,159.26,543.78,65.43,72.39,2496.22,118.75,132.07,181.9,35.74605,138.6275,406.99,141.151,1524.25,35.59,189.1,60.63,53.99,211.55,497.6,272.77335,703.67,119.26,328.53,406.73,271.11,266.45,37.26,94.03,331.88,0.337111301221374
2021-10-15,266.32,416.03,55.74,358.85,48.92,291.19,172.04,409.93,304.21,160.04,111.45,42.79,99.27,452.39,109.8,553.24,589.61,130.2,6.02,172.73,212.98,281.19,67.63,207.84,108.71,76.4,194.45,170.451,78.83,628.99,218.62,329.1,83.49,610.09,57.926666,628.29,72.78,65.65,67.68,155.78,144.84,74.9,564.47,306.26,635.15,54.46,55.25,134.75,331.5,158.81,552.16,65.93,72.495,2538.34,119.15,131.59,181.77,35.51787,136.1175,403.51,141.36801,1563.09,35.31,189.81,60.15,54.02,210.63,503.25,281.01,699.03,117.56,324.76,409.74,270.99,268.35,36.98,94.01,324.21,0.0764001101727448
2021-10-18,274.23,421.07,55.66,360.96,48.4,292.67,173.33,410.53,307.29,159.21,113.37,42.715,100.95,461.95,110.01,543.48,595.13,130.12,6.03,171.97,212.57,269.73,65.9,203.13,109.5,76.4,194.91,172.337,78.89,638.33,222.22,326.77,82.99,622.83,57.18667,637.97,73.81,67.17,67.26,157.54,146.55,74.25,568.7,307.22,638.29,54.47,55.19,134.71,332.3,158.09,564.56,64.68,73.84,2502.13,120.11,133.28,180.8,35.574913,135.32,417.38,142.778,1592.62,34.76,192.26,59.75,53.22,211.04,503.36,290.03668,706.88,117.38,335.34,414.77,272.67,270.33,36.88,97,334.84,0.0944675073059361
2021-10-19,276.4,423.9,56.26,366.03,48.01,296.69,176.63,414.08,308.23,155.02,113.49,42.5,100.28,467.08,111.29,552.11,594.27,132.5,6.02,174.19,213.98,268.13,66.9,206.78,108.66,77.18,198.23,172.2075,79.79,638.24,222.9,332.14,83.8,636.07,57.666668,639,74.85,67.85,67.57,158.83,148.76,74.72,570.83,311,640.99,55.21,55.74,136.75,336.3,160.1,572.8,64.93,74.065,2463.1,121.81,134.6,185.41,35.881535,137.5125,416.64,143.237,1591.26,34.75,196.95,59.79,54.24,212.05,510.39,288.09003,717.91,118.56,339.99,410.46,277.27,271.7,36.81,97.52,333.61,0.168017654948301
2021-10-20,275.71,423.7,56.01,365.65,48.39,298.64,176.92,413.45,307.41,153.27,113.86,42.465,101.34,469.77,110.11,562.71,608.2,132.16,6.2,174.85,213.05,266.57,66.86,209.66,109.19,78.08,199.38,170.753,79.16,644.41,221.03,331.03,84.9,632.37,57.953335,625.14,74.88,67.19,68.27,160.09,149.26,75.97,565.5,315.5,642.2,55.37,56.2,139.2,339.8,161.31,570.53,65.57,74.74,2384.18,121.89,133.98,185.49,36.516163,139.135,414.4,141.769,1604.01,34.9,197.52,60.29,54.71,211.93,509.39,288.6,734.01,121.94,340.78,409.69,277.26,258.36,36.92,99.4,333.01,0.247698360852197
2021-10-21,274.78,424.64,56.1,370.65,49.14,305.68,178.81,411.58,310.76,155.65,114.44,42.625,102.45,477.23,110.16,569.37,599.49,133.05,6.11,173.9,214.71,270.21,66.99,208.99,110.71,78.7,201.29,171.7505,79.08,663.25,226.92,335.51,85.2,638.66,57.826668,653.16,76.01,67.07,68.64,165.45,149.48,76.21,555.42,321.01,645.24,56,55.69,140.63,339.63,159.18,578.35,65.61,75.92,2411.13,122.38,133.34,187.09,36.416336,142.025,424.04,141.886,1583.94,34.38,201.25,60.16,54.03,213.14,514.15,298,735.67,116.85,341.88,417.12,281.01,243.21,36.38,97.15,339.57,0.194007235066865
2021-10-22,277.58,426.83,56.05,370.04,49,308.58,178.42,409.15,309.16,154.75,114.55,42.365,103.15,481.99,110.18,572.36,590.56,131.62,6.07,171.43,217.75,264.8,67.24,209.24,110.39,79.27,199.07,166.77751,79,663.57,227.26,343.03,85.58,643.58,58,664.78,75.2,66.31,67.51,166.76,148.69,80.59,556.74,321.12,651.85,49.46,55.11,141.07,341.52,159.97,590.8,65.55,76.135,2394.59,123.77,135.93,183.52,36.58747,141.6425,421.73,137.56651,1503.78,34.66,199.93,60.52,54.22,213.96,515.41,303.22668,730.93,116.87,324.61,423.2,280.79,240.4,36.38,99.05,326.54,0.0386413340707965
2021-10-25,279.79,428.59,56.15,374.21,49.22,311.79,180.52,420.78,308.13,154.79,114.71,42.19,105.02,490.1,111.11,576.2,589.81,131.93,6.04,175.52,218.07,269.94,67.67,207.63,113.12,81.19,200.2,166.01851,78.96,661.34,231.66,343.23,84.67,646.97,58.153336,671.66,75.8,67.67,68.76,167.37,148.64,80.57,551.97,324,652.52,49.41,55.14,142.19,343.59,159.22,602.56,64.66,76.64,2412.98,123.18,135.76,184.99,36.78713,142.085,427.94,137.447,1536.51,34.44,200.29,60.34,54.08,212.02,522.07,341.62,731.01,115.93,328.69,429.01,282.15,246.88,36.22,100.64,349.56,0.152167795366218
2021-10-26,278.7,430.5,56.03,376.47,48.31,312.8,179.88,417.19,310.11,156.04,114.92,42.79,104.96,485.53,109.84,592.15,593.3,131.94,6.03,177.7,218.8,271.12,67.73,208.68,113.86,80.76,196.98,168.80351,78.75,658.35,247.17,341.97,84.42,642.5,57.92,668.52,73.79,67.73,68.94,172.93,149.32,78.5,548.94,328.03,651.96,48.28,55.81,142.4,348.7,161.17,608.61,64.48,76.61,2443.03,123.53,132,184.07,37.09375,141.41,432.73,139.3085,1544.66,34.58,196.15,60.83,53.76,211.32,533.87,339.47668,728.23,116.36,315.81,424.52,282.76,243,36.44,93.19,345.74,0.167647381682028
2021-10-27,272.81,422.94,55.57,370.14,47.12,308.51,170.46,412.01,323.17,159.8,113.51,42.44,104.49,489.11,98.83,589.6,604.39,131.2,5.96,174.61,221.95,259.95,66.77,206.58,110.66,78.65,187.1,169.6245,77.71,650.95,244.51,340.57,84.3,640.08,57.18,662.92,72.37,67.7,68.24,165.1,148.85,77.66,553.62,319.13,640.5,47.89,56.18,140.37,348.98,160.61,613.13,63.39,75.795,2428.09,122.48,132.16,180.94,37.065224,139.635,433.7,146.21751,1500,34.2,192.41,60.39,52.44,207.88,523.11,345.95334,714.51,116.62,312.22,412.88,283.13,234.94,36.4,92.29,340.88,0.0631753182983683
